"go_id","hgnc_symbol"
"GO:0099061","GRIA1"
"GO:0099061","GRIA2"
"GO:0099061","GRIA3"
"GO:0099061","GRIA4"
"GO:0099061","GRID1"
"GO:0099061","GRID2"
"GO:0099061","GRIK3"
"GO:0099061","GRIK5"
"GO:0099061","GRIN1"
"GO:0099061","GRIN2A"
"GO:0099061","GRIN2B"
"GO:0099061","GRIN2C"
"GO:0099061","GRIN2D"
"GO:0099061","GRIN3A"
"GO:0099061","GRIN3B"
"GO:0099061","GRM1"
"GO:0099061","GSG1L"
"GO:0099061","IGSF11"
"GO:0099061","IGSF9"
"GO:0099061","IL13RA1"
"GO:0099061","IL1RAPL1"
"GO:0099061","ITGA8"
"GO:0099061","KCNAB2"
"GO:0099061","KCNH1"
"GO:0099061","KCNT1"
"GO:0099061","LRFN1"
"GO:0099061","LRFN2"
"GO:0099061","LRFN3"
"GO:0099061","LRFN4"
"GO:0099061","LRFN5"
"GO:0099061","LRP1"
"GO:0099061","LRP8"
"GO:0099061","LRRC4"
"GO:0099061","LRRC4B"
"GO:0099061","LRRC4C"
"GO:0099061","LRRC7"
"GO:0099061","LRRTM2"
"GO:0099061","LRRTM3"
"GO:0099061","LRRTM4"
"GO:0099061","NECTIN3"
"GO:0099061","NEO1"
"GO:0099061","NETO1"
"GO:0099061","NETO2"
"GO:0099061","NLGN4X"
"GO:0099061","NOTCH1"
"GO:0099061","NOTCH2"
"GO:0099061","NPTN"
"GO:0099061","NRCAM"
"GO:0099061","NRG1"
"GO:0099061","NSG2"
"GO:0099061","OPRD1"
"GO:0099061","P2RX2"
"GO:0099061","P2RX4"
"GO:0099061","PLPPR4"
"GO:0099061","PRRT1"
"GO:0099061","PTPRF"
"GO:0099061","PTPRO"
"GO:0099061","PTPRT"
"GO:0099061","PTPRZ1"
"GO:0099061","ROBO2"
"GO:0099061","RTN4"
"GO:0099061","RYK"
"GO:0099061","SCN8A"
"GO:0099061","SEMA4B"
"GO:0099061","SEMA4C"
"GO:0099061","SEMA4F"
"GO:0099061","SHISA6"
"GO:0099061","SHISA9"
"GO:0099061","SLC16A7"
"GO:0099061","SLC30A1"
"GO:0099061","SLITRK1"
"GO:0099061","SLITRK3"
"GO:0099061","SLITRK5"
"GO:0099061","SORCS3"
"GO:0099061","STX1A"
"GO:0099061","SYNDIG1"
"GO:0099061","TMEM108"
"GO:0099061","TMEM240"
"GO:0099061","TRPC6"
"GO:0099061","VANGL1"
"GO:0099061","VANGL2"
"GO:0099061","VDAC1"
"GO:0099063","STX12"
"GO:0099063","TFRC"
"GO:0099065","CHRNA7"
"GO:0099065","CLSTN1"
"GO:0099066","PTPRN"
"GO:0099066","SLC18A2"
"GO:0099066","SYT4"
"GO:0099066","SYT5"
"GO:0099067","VAMP4"
"GO:0099067","VTI1B"
"GO:0099091","AKAP1"
"GO:0099091","GABARAP"
"GO:0099091","GPHN"
"GO:0099091","LCK"
"GO:0099091","LYN"
"GO:0099091","NOS1"
"GO:0099091","NSF"
"GO:0099091","SIPA1L3"
"GO:0099091","SRC"
"GO:0099091","YES1"
"GO:0099091","ZDHHC5"
"GO:0099092","ABR"
"GO:0099092","ACTN2"
"GO:0099092","AKAP5"
"GO:0099092","ANKS1B"
"GO:0099092","ARHGEF2"
"GO:0099092","BAIAP2"
"GO:0099092","BCR"
"GO:0099092","CABP1"
"GO:0099092","CASK"
"GO:0099092","CDKL5"
"GO:0099092","CFL1"
"GO:0099092","CRIPT"
"GO:0099092","CTNNA2"
"GO:0099092","CTNNB1"
"GO:0099092","CTNND1"
"GO:0099092","DICER1"
"GO:0099092","DLG1"
"GO:0099092","DLG3"
"GO:0099092","DLGAP1"
"GO:0099092","DLGAP2"
"GO:0099092","DNM2"
"GO:0099092","EXOC4"
"GO:0099092","FABP5"
"GO:0099092","FAM81A"
"GO:0099092","FYN"
"GO:0099092","GAPDH"
"GO:0099092","GRID2IP"
"GO:0099092","GRIP2"
"GO:0099092","INA"
"GO:0099092","IQSEC1"
"GO:0099092","IQSEC2"
"GO:0099092","LIN7B"
"GO:0099092","MMP9"
"GO:0099092","NOS1"
"GO:0099092","NR3C1"
"GO:0099092","NR3C2"
"GO:0099092","PRR7"
"GO:0099092","PSD"
"GO:0099092","PTK2B"
"GO:0099092","SH3GL1"
"GO:0099092","SH3GL3"
"GO:0099092","SHANK3"
"GO:0099092","SIPA1L2"
"GO:0099092","SNX1"
"GO:0099092","SYNGAP1"
"GO:0099092","TANC1"
"GO:0099092","TANC2"
"GO:0099092","TNIK"
"GO:0099092","USP6"
"GO:0099092","WWC1"
"GO:0099143","ACTG1"
"GO:0099143","FAM107A"
"GO:0099147","AKAP9"
"GO:0099147","CNKSR2"
"GO:0099147","DGKB"
"GO:0099147","DGKI"
"GO:0099147","FGF22"
"GO:0099147","OLFM1"
"GO:0099147","OLFM2"
"GO:0099147","PDE10A"
"GO:0099147","RNF10"
"GO:0099147","SCRIB"
"GO:0099147","TIAM1"
"GO:0099160","INA"
"GO:0099160","NEFH"
"GO:0099160","NEFL"
"GO:0099160","NEFM"
"GO:0099164","MKLN1"
"GO:0099182","NEFL"
"GO:0099182","NEFM"
"GO:0099189","SPTBN2"
"GO:0099243","EHBP1"
"GO:0099243","OLFM1"
"GO:0099243","SARM1"
"GO:0099523","ANKS1B"
"GO:0099523","ARL6IP5"
"GO:0099523","BAIAP2"
"GO:0099523","C9ORF72"
"GO:0099523","CALB1"
"GO:0099523","CALM1"
"GO:0099523","CALM2"
"GO:0099523","CALM3"
"GO:0099523","CAMK2A"
"GO:0099523","CSNK2B"
"GO:0099523","CTBP2"
"GO:0099523","ERC1"
"GO:0099523","FBXO45"
"GO:0099523","FMR1"
"GO:0099523","FUS"
"GO:0099523","GDA"
"GO:0099523","GDI1"
"GO:0099523","HAP1"
"GO:0099523","HNRNPAB"
"GO:0099523","HTT"
"GO:0099523","LRRK2"
"GO:0099523","MARCKS"
"GO:0099523","MARCKSL1"
"GO:0099523","NCS1"
"GO:0099523","NSF"
"GO:0099523","OGT"
"GO:0099523","PIAS1"
"GO:0099523","PIAS3"
"GO:0099523","PNKD"
"GO:0099523","PPFIA2"
"GO:0099523","PPP3CC"
"GO:0099523","PPT1"
"GO:0099523","PRKCA"
"GO:0099523","PRKCB"
"GO:0099523","PRKCE"
"GO:0099523","PRKCG"
"GO:0099523","RABEP1"
"GO:0099523","RAPH1"
"GO:0099523","SENP1"
"GO:0099523","SENP5"
"GO:0099523","SENP6"
"GO:0099523","SENP7"
"GO:0099523","SH3GL2"
"GO:0099523","SNCB"
"GO:0099523","STXBP1"
"GO:0099523","STXBP5"
"GO:0099523","SUMO1"
"GO:0099523","SUMO2"
"GO:0099523","SUMO3"
"GO:0099523","SYT1"
"GO:0099523","TH"
"GO:0099523","TNK2"
"GO:0099523","TRIM9"
"GO:0099523","UBE2I"
"GO:0099523","USP14"
"GO:0099524","ALDOC"
"GO:0099524","BAIAP2"
"GO:0099524","CALB1"
"GO:0099524","CALM1"
"GO:0099524","CALM2"
"GO:0099524","CALM3"
"GO:0099524","CAMK2A"
"GO:0099524","CAMK2D"
"GO:0099524","CAMK2G"
"GO:0099524","DAG1"
"GO:0099524","DBN1"
"GO:0099524","EIF4E"
"GO:0099524","EIF4EBP1"
"GO:0099524","FABP5"
"GO:0099524","FBXO45"
"GO:0099524","FMR1"
"GO:0099524","FUS"
"GO:0099524","GDA"
"GO:0099524","HAP1"
"GO:0099524","HNRNPA2B1"
"GO:0099524","HOMER1"
"GO:0099524","HTT"
"GO:0099524","KIF5A"
"GO:0099524","KIF5B"
"GO:0099524","KIF5C"
"GO:0099524","MTOR"
"GO:0099524","NCS1"
"GO:0099524","NEDD4"
"GO:0099524","OGT"
"GO:0099524","PHLDB2"
"GO:0099524","PIAS1"
"GO:0099524","PIAS3"
"GO:0099524","PIKFYVE"
"GO:0099524","PIN1"
"GO:0099524","PLCB1"
"GO:0099524","PLCB3"
"GO:0099524","PRKCD"
"GO:0099524","PRKCG"
"GO:0099524","PTEN"
"GO:0099524","RGS4"
"GO:0099524","RIMS3"
"GO:0099524","SENP1"
"GO:0099524","SENP5"
"GO:0099524","SENP6"
"GO:0099524","SENP7"
"GO:0099524","SUMO1"
"GO:0099524","SUMO2"
"GO:0099524","SUMO3"
"GO:0099524","SYT1"
"GO:0099524","TNK2"
"GO:0099524","UBE2I"
"GO:0099524","UBE3A"
"GO:0099524","VAMP2"
"GO:0099544","PLAT"
"GO:0099569","VAPA;VAPB"
"GO:0099571","MARCKS"
"GO:0099572","ARHGEF9"
"GO:0099572","DLGAP3"
"GO:0099572","DLGAP4"
"GO:0099572","DMD"
"GO:0099572","ERBIN"
"GO:0099572","GLRB"
"GO:0099572","INSYN1"
"GO:0099572","INSYN2A"
"GO:0099572","LHFPL4"
"GO:0099572","PICK1"
"GO:0099572","PPFIA2"
"GO:0099572","RNF34"
"GO:0099572","YWHAZ"
"GO:0099629","IGSF9B"
"GO:0099629","IQSEC3"
"GO:0099629","SEPTIN11"
"GO:0099634","HSPA8"
"GO:0099634","RAPSN"
"GO:0099699","ACP4"
"GO:0099699","ANO6"
"GO:0099699","ATG9A"
"GO:0099699","CADM4"
"GO:0099699","EGFR"
"GO:0099699","GABRG3"
"GO:0099699","GHSR"
"GO:0099699","ITGB1"
"GO:0099699","ITGB3"
"GO:0099699","ITGB5"
"GO:0099699","LINGO2"
"GO:0099699","NCAM2"
"GO:0099699","NFASC"
"GO:0099699","PCDH9"
"GO:0099699","PTPRA"
"GO:0099699","RAMP1"
"GO:0099699","SLC2A3"
"GO:0099699","SYT3"
"GO:0099699","SYT6"
"GO:0099699","SYT7"
"GO:0150050","SEPTIN7"
"GO:0150051","LMAN1"
"GO:0150051","MAPK10"
"GO:0150051","TGOLN2"
"GO:0150051","ZDHHC17"
"SYNGO:postsyn_er","CALR"
"SYNGO:postsyn_er","EIF2B2"
"SYNGO:postsyn_er","RTN1"
"SYNGO:postsyn_er","VAPB"
"SYNGO:postsyn_er_membrane_integral","CPT1C"
"SYNGO:postsyn_er_membrane_integral","FRRS1L"
"SYNGO:postsyn_er_membrane_integral","RYR1"
"SYNGO:postsyn_er_membrane_integral","RYR3"
"SYNGO:postsyn_proteasome","ADRM1"
"SYNGO:postsyn_proteasome","PSMA1"
"SYNGO:postsyn_proteasome","PSMA2"
"SYNGO:postsyn_proteasome","PSMA3"
"SYNGO:postsyn_proteasome","PSMA4"
"SYNGO:postsyn_proteasome","PSMA5"
"SYNGO:postsyn_proteasome","PSMA6"
"SYNGO:postsyn_proteasome","PSMA7"
"SYNGO:postsyn_proteasome","PSMA8"
"SYNGO:postsyn_proteasome","PSMB1"
"SYNGO:postsyn_proteasome","PSMB10"
"SYNGO:postsyn_proteasome","PSMB2"
"SYNGO:postsyn_proteasome","PSMB3"
"SYNGO:postsyn_proteasome","PSMB4"
"SYNGO:postsyn_proteasome","PSMB5"
"SYNGO:postsyn_proteasome","PSMB6"
"SYNGO:postsyn_proteasome","PSMB7"
"SYNGO:postsyn_proteasome","PSMB8"
"SYNGO:postsyn_proteasome","PSMB9"
"SYNGO:postsyn_proteasome","PSMC1"
"SYNGO:postsyn_proteasome","PSMC2"
"SYNGO:postsyn_proteasome","PSMC3"
"SYNGO:postsyn_proteasome","PSMC4"
"SYNGO:postsyn_proteasome","PSMC5"
"SYNGO:postsyn_proteasome","PSMC6"
"SYNGO:postsyn_proteasome","PSMD1"
"SYNGO:postsyn_proteasome","PSMD10"
"SYNGO:postsyn_proteasome","PSMD11"
"SYNGO:postsyn_proteasome","PSMD12"
"SYNGO:postsyn_proteasome","PSMD13"
"SYNGO:postsyn_proteasome","PSMD14"
"SYNGO:postsyn_proteasome","PSMD2"
"SYNGO:postsyn_proteasome","PSMD3"
"SYNGO:postsyn_proteasome","PSMD4"
"SYNGO:postsyn_proteasome","PSMD5"
"SYNGO:postsyn_proteasome","PSMD6"
"SYNGO:postsyn_proteasome","PSMD7"
"SYNGO:postsyn_proteasome","PSMD8"
"SYNGO:postsyn_proteasome","PSMD9"
"SYNGO:postsyn_proteasome","PSME1"
"SYNGO:postsyn_proteasome","PSME2"
"SYNGO:postsyn_proteasome","PSME3"
"SYNGO:postsyn_proteasome","PSME4"
"SYNGO:postsyn_proteasome","PSMF1"
"SYNGO:postsyn_proteasome","SEM1"
"SYNGO:postsyn_ribosome","FAU"
"SYNGO:postsyn_ribosome","RPL10"
"SYNGO:postsyn_ribosome","RPL10A"
"SYNGO:postsyn_ribosome","RPL10L"
"SYNGO:postsyn_ribosome","RPL11"
"SYNGO:postsyn_ribosome","RPL12"
"SYNGO:postsyn_ribosome","RPL13"
"SYNGO:postsyn_ribosome","RPL13A"
"SYNGO:postsyn_ribosome","RPL14"
"SYNGO:postsyn_ribosome","RPL15"
"SYNGO:postsyn_ribosome","RPL17"
"SYNGO:postsyn_ribosome","RPL18"
"SYNGO:postsyn_ribosome","RPL18A"
"SYNGO:postsyn_ribosome","RPL19"
"SYNGO:postsyn_ribosome","RPL21"
"SYNGO:postsyn_ribosome","RPL22"
"SYNGO:postsyn_ribosome","RPL22L1"
"SYNGO:postsyn_ribosome","RPL23"
"SYNGO:postsyn_ribosome","RPL23A"
"SYNGO:postsyn_ribosome","RPL24"
"SYNGO:postsyn_ribosome","RPL26"
"SYNGO:postsyn_ribosome","RPL26L1"
"SYNGO:postsyn_ribosome","RPL27"
"SYNGO:postsyn_ribosome","RPL27A"
"SYNGO:postsyn_ribosome","RPL28"
"SYNGO:postsyn_ribosome","RPL29"
"SYNGO:postsyn_ribosome","RPL3"
"SYNGO:postsyn_ribosome","RPL30"
"SYNGO:postsyn_ribosome","RPL31"
"SYNGO:postsyn_ribosome","RPL32"
"SYNGO:postsyn_ribosome","RPL34"
"SYNGO:postsyn_ribosome","RPL35"
"SYNGO:postsyn_ribosome","RPL35A"
"SYNGO:postsyn_ribosome","RPL36"
"SYNGO:postsyn_ribosome","RPL36A"
"SYNGO:postsyn_ribosome","RPL36AL"
"SYNGO:postsyn_ribosome","RPL37"
"SYNGO:postsyn_ribosome","RPL37A"
"SYNGO:postsyn_ribosome","RPL38"
"SYNGO:postsyn_ribosome","RPL39"
"SYNGO:postsyn_ribosome","RPL39L"
"SYNGO:postsyn_ribosome","RPL3L"
"SYNGO:postsyn_ribosome","RPL4"
"SYNGO:postsyn_ribosome","RPL41"
"SYNGO:postsyn_ribosome","RPL5"
"SYNGO:postsyn_ribosome","RPL6"
"SYNGO:postsyn_ribosome","RPL7"
"SYNGO:postsyn_ribosome","RPL7A"
"SYNGO:postsyn_ribosome","RPL7L1"
"SYNGO:postsyn_ribosome","RPL8"
"SYNGO:postsyn_ribosome","RPL9"
"SYNGO:postsyn_ribosome","RPLP0"
"SYNGO:postsyn_ribosome","RPLP1"
"SYNGO:postsyn_ribosome","RPLP2"
"SYNGO:postsyn_ribosome","RPS10"
"SYNGO:postsyn_ribosome","RPS11"
"SYNGO:postsyn_ribosome","RPS12"
"SYNGO:postsyn_ribosome","RPS13"
"SYNGO:postsyn_ribosome","RPS14"
"SYNGO:postsyn_ribosome","RPS15"
"SYNGO:postsyn_ribosome","RPS15A"
"SYNGO:postsyn_ribosome","RPS16"
"SYNGO:postsyn_ribosome","RPS17"
"SYNGO:postsyn_ribosome","RPS18"
"SYNGO:postsyn_ribosome","RPS19"
"SYNGO:postsyn_ribosome","RPS2"
"SYNGO:postsyn_ribosome","RPS20"
"SYNGO:postsyn_ribosome","RPS21"
"SYNGO:postsyn_ribosome","RPS23"
"SYNGO:postsyn_ribosome","RPS24"
"SYNGO:postsyn_ribosome","RPS25"
"SYNGO:postsyn_ribosome","RPS26"
"SYNGO:postsyn_ribosome","RPS27"
"SYNGO:postsyn_ribosome","RPS27A"
"SYNGO:postsyn_ribosome","RPS27L"
"SYNGO:postsyn_ribosome","RPS28"
"SYNGO:postsyn_ribosome","RPS29"
"SYNGO:postsyn_ribosome","RPS3"
"SYNGO:postsyn_ribosome","RPS3A"
"SYNGO:postsyn_ribosome","RPS4X"
"SYNGO:postsyn_ribosome","RPS4Y1"
"SYNGO:postsyn_ribosome","RPS4Y2"
"SYNGO:postsyn_ribosome","RPS5"
"SYNGO:postsyn_ribosome","RPS6"
"SYNGO:postsyn_ribosome","RPS7"
"SYNGO:postsyn_ribosome","RPS8"
"SYNGO:postsyn_ribosome","RPS9"
"SYNGO:postsyn_ribosome","RPSA"
"SYNGO:postsyn_ribosome","UBA52"
"SYNGO:postsyn_ser","MYO5A"
"SYNGO:postsyn_ser","PLCB4"
"SYNGO:postsyn_ser","PSEN1"
"SYNGO:postsyn_ser_membrane_integral","ITPR1"
"SYNGO:presyn_er","VAPB"
"SYNGO:presyn_er_membrane_integral","ITPR3"
"SYNGO:presyn_er_membrane_integral","RYR1"
"SYNGO:presyn_er_membrane_integral","RYR2"
"SYNGO:presyn_proteasome","ADRM1"
"SYNGO:presyn_proteasome","PSMA1"
"SYNGO:presyn_proteasome","PSMA2"
"SYNGO:presyn_proteasome","PSMA3"
"SYNGO:presyn_proteasome","PSMA4"
"SYNGO:presyn_proteasome","PSMA5"
"SYNGO:presyn_proteasome","PSMA6"
"SYNGO:presyn_proteasome","PSMA7"
"SYNGO:presyn_proteasome","PSMA8"
"SYNGO:presyn_proteasome","PSMB1"
"SYNGO:presyn_proteasome","PSMB10"
"SYNGO:presyn_proteasome","PSMB2"
"SYNGO:presyn_proteasome","PSMB3"
"SYNGO:presyn_proteasome","PSMB4"
"SYNGO:presyn_proteasome","PSMB5"
"SYNGO:presyn_proteasome","PSMB6"
"SYNGO:presyn_proteasome","PSMB7"
"SYNGO:presyn_proteasome","PSMB8"
"SYNGO:presyn_proteasome","PSMB9"
"SYNGO:presyn_proteasome","PSMC1"
"SYNGO:presyn_proteasome","PSMC2"
"SYNGO:presyn_proteasome","PSMC3"
"SYNGO:presyn_proteasome","PSMC4"
"SYNGO:presyn_proteasome","PSMC5"
"SYNGO:presyn_proteasome","PSMC6"
"SYNGO:presyn_proteasome","PSMD1"
"SYNGO:presyn_proteasome","PSMD10"
"SYNGO:presyn_proteasome","PSMD11"
"SYNGO:presyn_proteasome","PSMD12"
"SYNGO:presyn_proteasome","PSMD13"
"SYNGO:presyn_proteasome","PSMD14"
"SYNGO:presyn_proteasome","PSMD2"
"SYNGO:presyn_proteasome","PSMD3"
"SYNGO:presyn_proteasome","PSMD4"
"SYNGO:presyn_proteasome","PSMD5"
"SYNGO:presyn_proteasome","PSMD6"
"SYNGO:presyn_proteasome","PSMD7"
"SYNGO:presyn_proteasome","PSMD8"
"SYNGO:presyn_proteasome","PSMD9"
"SYNGO:presyn_proteasome","PSME1"
"SYNGO:presyn_proteasome","PSME2"
"SYNGO:presyn_proteasome","PSME3"
"SYNGO:presyn_proteasome","PSME4"
"SYNGO:presyn_proteasome","PSMF1"
"SYNGO:presyn_proteasome","SEM1"
"SYNGO:presyn_ribosome","FAU"
"SYNGO:presyn_ribosome","RPL10"
"SYNGO:presyn_ribosome","RPL10A"
"SYNGO:presyn_ribosome","RPL10L"
"SYNGO:presyn_ribosome","RPL11"
"SYNGO:presyn_ribosome","RPL12"
"SYNGO:presyn_ribosome","RPL13"
"SYNGO:presyn_ribosome","RPL13A"
"SYNGO:presyn_ribosome","RPL14"
"SYNGO:presyn_ribosome","RPL15"
"SYNGO:presyn_ribosome","RPL17"
"SYNGO:presyn_ribosome","RPL18"
"SYNGO:presyn_ribosome","RPL18A"
"SYNGO:presyn_ribosome","RPL19"
"SYNGO:presyn_ribosome","RPL21"
"SYNGO:presyn_ribosome","RPL22"
"SYNGO:presyn_ribosome","RPL22L1"
"SYNGO:presyn_ribosome","RPL23"
"SYNGO:presyn_ribosome","RPL23A"
"SYNGO:presyn_ribosome","RPL24"
"SYNGO:presyn_ribosome","RPL26"
"SYNGO:presyn_ribosome","RPL26L1"
"SYNGO:presyn_ribosome","RPL27"
"SYNGO:presyn_ribosome","RPL27A"
"SYNGO:presyn_ribosome","RPL28"
"SYNGO:presyn_ribosome","RPL29"
"SYNGO:presyn_ribosome","RPL3"
"SYNGO:presyn_ribosome","RPL30"
"SYNGO:presyn_ribosome","RPL31"
"SYNGO:presyn_ribosome","RPL32"
"SYNGO:presyn_ribosome","RPL34"
"SYNGO:presyn_ribosome","RPL35"
"SYNGO:presyn_ribosome","RPL35A"
"SYNGO:presyn_ribosome","RPL36"
"SYNGO:presyn_ribosome","RPL36A"
"SYNGO:presyn_ribosome","RPL36AL"
"SYNGO:presyn_ribosome","RPL37"
"SYNGO:presyn_ribosome","RPL37A"
"SYNGO:presyn_ribosome","RPL38"
"SYNGO:presyn_ribosome","RPL39"
"SYNGO:presyn_ribosome","RPL39L"
"SYNGO:presyn_ribosome","RPL3L"
"SYNGO:presyn_ribosome","RPL4"
"SYNGO:presyn_ribosome","RPL41"
"SYNGO:presyn_ribosome","RPL5"
"SYNGO:presyn_ribosome","RPL6"
"SYNGO:presyn_ribosome","RPL7"
"SYNGO:presyn_ribosome","RPL7A"
"SYNGO:presyn_ribosome","RPL7L1"
"SYNGO:presyn_ribosome","RPL8"
"SYNGO:presyn_ribosome","RPL9"
"SYNGO:presyn_ribosome","RPLP0"
"SYNGO:presyn_ribosome","RPLP1"
"SYNGO:presyn_ribosome","RPLP2"
"SYNGO:presyn_ribosome","RPS10"
"SYNGO:presyn_ribosome","RPS11"
"SYNGO:presyn_ribosome","RPS12"
"SYNGO:presyn_ribosome","RPS13"
"SYNGO:presyn_ribosome","RPS14"
"SYNGO:presyn_ribosome","RPS15"
"SYNGO:presyn_ribosome","RPS15A"
"SYNGO:presyn_ribosome","RPS16"
"SYNGO:presyn_ribosome","RPS17"
"SYNGO:presyn_ribosome","RPS18"
"SYNGO:presyn_ribosome","RPS19"
"SYNGO:presyn_ribosome","RPS2"
"SYNGO:presyn_ribosome","RPS20"
"SYNGO:presyn_ribosome","RPS21"
"SYNGO:presyn_ribosome","RPS23"
"SYNGO:presyn_ribosome","RPS24"
"SYNGO:presyn_ribosome","RPS25"
"SYNGO:presyn_ribosome","RPS26"
"SYNGO:presyn_ribosome","RPS27"
"SYNGO:presyn_ribosome","RPS27A"
"SYNGO:presyn_ribosome","RPS27L"
"SYNGO:presyn_ribosome","RPS28"
"SYNGO:presyn_ribosome","RPS29"
"SYNGO:presyn_ribosome","RPS3"
"SYNGO:presyn_ribosome","RPS3A"
"SYNGO:presyn_ribosome","RPS4X"
"SYNGO:presyn_ribosome","RPS4Y1"
"SYNGO:presyn_ribosome","RPS4Y2"
"SYNGO:presyn_ribosome","RPS5"
"SYNGO:presyn_ribosome","RPS6"
"SYNGO:presyn_ribosome","RPS7"
"SYNGO:presyn_ribosome","RPS8"
"SYNGO:presyn_ribosome","RPS9"
"SYNGO:presyn_ribosome","RPSA"
"SYNGO:presyn_ribosome","UBA52"
"SYNGO:presyn_ser_membrane","NAPEPLD"
"SYNGO:presyn_ser_membrane_integral","ITPR1"
